3089,高云岭小区17号楼,118.788946,32.069485,南京市鼓楼区厚载巷厚载巷38号,江苏省,南京市,鼓楼区,1,509aef423cabf7c10bccddd7
3090,东南大学附属中大医院-住院部,118.782358,32.079008,丁家桥87号,江苏省,南京市,鼓楼区,1,52470d1935eb1109ab175ad5
3091,建伟大厦,118.781292,32.073688,南京市鼓楼区中山北路86号中央商场F1,江苏省,南京市,鼓楼区,1,7c5e480b5d91b8b4acb22aa3
3092,青云巷社区,118.786939,32.071802,江苏省南京市鼓楼区云南北路青云巷31号,江苏省,南京市,鼓楼区,1,ac1d0f21ca08f512bca24059
3093,中国药科大学玄武门校区学生宿舍-7号楼,118.788015,32.078652,南京市鼓楼区童家巷24号中国药科大学玄武门校区,江苏省,南京市,鼓楼区,1,0caadd5bff4a264076e5b611
3094,建伟大厦-B座,118.781153,32.073885,南京市鼓楼区中山北路88号建伟大厦,江苏省,南京市,鼓楼区,1,f59f5ebe0cd291ec223bf22d
3095,凤凰广场-A楼,118.790036,32.074579,南京市鼓楼区湖南路1号,江苏省,南京市,鼓楼区,1,dfc496b689b78ad28836ee82
3096,江苏省家具业协会,118.784273,32.071521,中山北路34号江苏中江种业大厦3楼,江苏省,南京市,鼓楼区,1,51c16ca00e158adec27da2c8
3097,童家巷大院,118.788955,32.078169,江苏省南京市鼓楼区童家巷12号,江苏省,南京市,鼓楼区,1,b8df37d851259f25a21de93f
3098,凤凰广场-C楼,118.790112,32.07522,南京市鼓楼区中央路165号凤凰广场C楼,江苏省,南京市,鼓楼区,1,9ee392b8f2f6f63fbabd63ba
3099,青云巷社区-1号3号5号小区,118.788512,32.072406,江苏省南京市鼓楼区青云巷31号青云巷小区,江苏省,南京市,鼓楼区,1,69fcd6df5bfab652cb2915a0
3100,青云巷小区,118.78695,32.071781,江苏省南京市鼓楼区云南北路青云巷31号,江苏省,南京市,鼓楼区,1,882e97e97255baee15b54bfb
3102,出版大厦,118.790315,32.075282,南京市鼓楼区中央路165号,江苏省,南京市,鼓楼区,1,0a46dc0f6b9d0e5e316212a3
3103,勤益里,118.781182,32.074368,江苏省南京市鼓楼区湖南路100号湖南路商场附近(近中山北路),江苏省,南京市,鼓楼区,1,5e514700ed95361e167643df
3104,青云巷(鼓楼),118.78695,32.071781,江苏省南京市鼓楼区云南北路青云巷31号,江苏省,南京市,鼓楼区,1,882e97e97255baee15b54bfb
3105,湖北路42号院,118.786157,32.07135,南京市鼓楼区湖北路42号,江苏省,南京市,鼓楼区,1,0dba8510d302e0b12bd7ab78
3106,金茂广场-南塔写字楼,118.789411,32.078233,江苏省南京市鼓楼区童家巷10号,江苏省,南京市,鼓楼区,1,244fa2781c493916028972ce
