,name,type,address,lng,lat,province,city,district,Unnamed: 8
937,银河湾·卓苑(西门),商务住宅;商务住宅相关;商务住宅相关,尧景路与邻安路交叉口北50米,118.872569,32.120189,江苏省,南京市,栖霞区,
938,新城佳园(新尧路),商务住宅;住宅区;住宅小区,新尧路16号(公交车站),118.879805,32.119366,江苏省,南京市,栖霞区,
939,银辰新苑,商务住宅;住宅区;住宅小区,尧化新尧路5号,118.877699,32.118313,江苏省,南京市,栖霞区,
940,尧安新村100号南院,商务住宅;住宅区;住宅小区,新尧路西150米,118.87842,32.117621,江苏省,南京市,栖霞区,
941,尧化村小庙山118号,商务住宅;住宅区;住宅区,新尧路10-10号附近,118.880736,32.117158,江苏省,南京市,栖霞区,
942,尧林仙居,商务住宅;住宅区;住宅小区,彭家洼尧佳路23号,118.881577,32.120674,江苏省,南京市,栖霞区,
943,尧建新村小区,商务住宅;住宅区;住宅小区,尧华门新尧路18号,118.878889,32.121882,江苏省,南京市,栖霞区,
944,尧化门教师楼,商务住宅;住宅区;住宅区,尧化门,118.881656,32.11771,江苏省,南京市,栖霞区,
945,港尧新村,商务住宅;住宅区;住宅小区,尧辰村尧化门,118.880321,32.116283,江苏省,南京市,栖霞区,
946,尧华教师公寓,商务住宅;住宅区;宿舍,新尧路东150米,118.882038,32.117419,江苏省,南京市,栖霞区,
947,上城风景,商务住宅;住宅区;住宅小区,尧佳路18号,118.875492,32.117394,江苏省,南京市,栖霞区,
948,上城北苑,商务住宅;商务住宅相关;商务住宅相关,尧佳路7号,118.876605,32.116183,江苏省,南京市,栖霞区,
949,青山苑,商务住宅;住宅区;住宅区,尧佳路西200米,118.882507,32.121235,江苏省,南京市,栖霞区,
950,尧医职工住宅,商务住宅;住宅区;住宅小区,尧化门街227号(近栖霞医院),118.882453,32.116547,江苏省,南京市,栖霞区,
951,银城新苑,商务住宅;商务住宅相关;商务住宅相关,新尧路9号,118.876626,32.122812,江苏省,南京市,栖霞区,
952,尧石二村(西门),商务住宅;商务住宅相关;商务住宅相关,太龙路227号附近,118.882685,32.116498,江苏省,南京市,栖霞区,
953,银河湾卓苑,商务住宅;住宅区;住宅小区,尧景路1,118.874506,32.121306,江苏省,南京市,栖霞区,
954,中建安装人才公寓,商务住宅;住宅区;住宅小区,新尧路9号,118.87644,32.123169,江苏省,南京市,栖霞区,
955,尧安新村100号北院,商务住宅;住宅区;住宅区,尧佳路尧安新村,118.87716,32.123549,江苏省,南京市,栖霞区,
956,上城风景(尧佳路),商务住宅;住宅区;住宅小区,尧化街道尧辰采石场,118.878151,32.114387,江苏省,南京市,栖霞区,
957,尧化一村,商务住宅;住宅区;住宅小区,尧化门尧佳路,118.876474,32.114626,江苏省,南京市,栖霞区,
958,金尧花园,商务住宅;住宅区;住宅小区,金尧路8号,118.873952,32.122341,江苏省,南京市,栖霞区,
959,栖霞区北门办公楼,商务住宅;楼宇;商务写字楼,尧化门街189号南京市栖霞区北门办公楼2层,118.87808,32.11613,江苏省,南京市,栖霞区,
960,高庙80号,商务住宅;住宅区;住宅区,尧化门街解放村附近,118.889023,32.119099,江苏省,南京市,栖霞区,
961,高庙170号,商务住宅;住宅区;住宅区,太龙路东100米,118.889249,32.118704,江苏省,南京市,栖霞区,
962,高庙64号,商务住宅;住宅区;住宅区,太龙路东50米,118.888891,32.120058,江苏省,南京市,栖霞区,
963,高庙50号,商务住宅;住宅区;住宅区,太龙路东50米,118.888286,32.118455,江苏省,南京市,栖霞区,
964,高庙188号,商务住宅;住宅区;住宅区,太龙路东50米,118.889099,32.120398,江苏省,南京市,栖霞区,
965,南京东车辆段宿舍,商务住宅;住宅区;宿舍,高庙90号南京东站派出所附近,118.89091,32.120604,江苏省,南京市,栖霞区,
966,尧石二村,商务住宅;住宅区;住宅小区,尧佳路100号,118.88615,32.119471,江苏省,南京市,栖霞区,
967,南京东机班公寓,商务住宅;住宅区;宿舍,金尧路西200米,118.891396,32.120509,江苏省,南京市,栖霞区,
968,栖霞区后新塘地块经济适用房,商务住宅;住宅区;住宅区,太龙路与尧佳路交叉口东南200米,118.890624,32.122326,江苏省,南京市,栖霞区,
969,前新塘西128号,商务住宅;住宅区;住宅区,太龙路与尧佳路交叉口东南100米,118.889925,32.122805,江苏省,南京市,栖霞区,
970,熙景和苑,商务住宅;住宅区;住宅区,金尧路,118.891193,32.122727,江苏省,南京市,栖霞区,
971,紫金上品苑,商务住宅;住宅区;住宅小区,金尧路29号(金尧路与尧佳路交汇处),118.892399,32.122487,江苏省,南京市,栖霞区,
972,下曹西26号,商务住宅;住宅区;住宅区,,118.89212,32.115416,江苏省,南京市,栖霞区,
973,翠林苑小区,商务住宅;住宅区;住宅小区,兴后路附近,118.884584,32.122192,江苏省,南京市,栖霞区,
974,下曹东27号,商务住宅;住宅区;住宅区,,118.893001,32.11555,江苏省,南京市,栖霞区,
975,下曹东28号,商务住宅;住宅区;住宅区,,118.892783,32.115352,江苏省,南京市,栖霞区,
976,高庙10号,商务住宅;住宅区;住宅区,太龙路东200米,118.885882,32.114684,江苏省,南京市,栖霞区,
977,下曹西21号,商务住宅;住宅区;住宅区,,118.892833,32.11499,江苏省,南京市,栖霞区,
978,高庙12号,商务住宅;住宅区;住宅区,太龙路东200米,118.885833,32.114371,江苏省,南京市,栖霞区,
979,王子楼西16号,商务住宅;住宅区;住宅区,,118.896107,32.1198,江苏省,南京市,栖霞区,
980,王子楼西22号,商务住宅;住宅区;住宅区,,118.895697,32.119425,江苏省,南京市,栖霞区,
981,王子楼西29号,商务住宅;住宅区;住宅区,,118.895282,32.119151,江苏省,南京市,栖霞区,
982,王子西楼42号,商务住宅;住宅区;住宅区,,118.897776,32.117708,江苏省,南京市,栖霞区,
983,王子西楼48号,商务住宅;住宅区;住宅区,,118.898294,32.118013,江苏省,南京市,栖霞区,
984,王子西楼49号,商务住宅;住宅区;住宅区,,118.898494,32.117869,江苏省,南京市,栖霞区,
985,下曹东队25号,商务住宅;商务住宅相关;商务住宅相关,,118.89597,32.115163,江苏省,南京市,栖霞区,
986,下曹东队12号,商务住宅;商务住宅相关;商务住宅相关,,118.89578,32.114883,江苏省,南京市,栖霞区,
987,南京师范大学中北独立校区C栋学生公寓,商务住宅;住宅区;宿舍,宁镇公路附近,118.909653,32.117297,江苏省,南京市,栖霞区,
988,南京师范大学中北独立校区B栋学生公寓,商务住宅;住宅区;宿舍,,118.909627,32.116716,江苏省,南京市,栖霞区,
989,南京师范大学中北独立校区D栋学生公寓,商务住宅;住宅区;宿舍,,118.90931,32.116638,江苏省,南京市,栖霞区,
990,南京师范大学中北独立校区A栋学生公寓,商务住宅;住宅区;宿舍,,118.909667,32.116063,江苏省,南京市,栖霞区,
991,金港科创03,商务住宅;楼宇;商务写字楼,甘家边东108号,118.90628,32.12264,江苏省,南京市,栖霞区,
992,金港科创04,商务住宅;楼宇;商务写字楼,甘家边东108号,118.90601,32.12293,江苏省,南京市,栖霞区,
993,金港科技创综合楼,商务住宅;楼宇;商务写字楼,甘家边东108号,118.906784,32.123637,江苏省,南京市,栖霞区,
994,321国际人才创业大厦,商务住宅;楼宇;商务写字楼,甘家边东108号,118.906789,32.123637,江苏省,南京市,栖霞区,
995,金港科创01,商务住宅;楼宇;商务写字楼,甘家边东108号,118.90814,32.124052,江苏省,南京市,栖霞区,
996,金港科创05,商务住宅;楼宇;商务写字楼,甘家边东108号,118.905519,32.123301,江苏省,南京市,栖霞区,
997,金港科创07,商务住宅;楼宇;商务写字楼,甘家边东108号,118.90624,32.123901,江苏省,南京市,栖霞区,
998,金港科创06,商务住宅;楼宇;商务写字楼,甘家边东108号,118.90514,32.12359,江苏省,南京市,栖霞区,
999,南京师范大学仙林校区北苑35栋学生公寓,商务住宅;住宅区;宿舍,北区一号路与北区二号路交叉口东南50米,118.913846,32.114732,江苏省,南京市,栖霞区,
1000,南京技师学院学生公寓1幢,商务住宅;住宅区;宿舍,学海路29号,118.91681,32.120656,江苏省,南京市,栖霞区,
1001,南京技师学院学生公寓2幢,商务住宅;住宅区;宿舍,学海路29号,118.916742,32.120791,江苏省,南京市,栖霞区,
1002,南京技师学院学生公寓4幢,商务住宅;住宅区;宿舍,学海路29号,118.916355,32.120732,江苏省,南京市,栖霞区,
1003,南京技师学院学生公寓3幢,商务住宅;住宅区;宿舍,学海路29号,118.916493,32.121188,江苏省,南京市,栖霞区,
1004,南京技师学院-学生公寓5幢,商务住宅;住宅区;宿舍,宁镇公路南150米,118.915934,32.120866,江苏省,南京市,栖霞区,
1005,南京技师学院教师公寓,商务住宅;住宅区;宿舍,宁镇公路南200米,118.91538,32.120439,江苏省,南京市,栖霞区,
1006,南京财经大学仙林校区-北苑学舍11,商务住宅;住宅区;宿舍,北苑路与文澜路交叉口南100米,118.922592,32.116108,江苏省,南京市,栖霞区,
1007,南京财经大学仙林校区北苑学舍12,商务住宅;住宅区;宿舍,北苑路与文澜路交叉口西南150米,118.921754,32.115477,江苏省,南京市,栖霞区,
1008,南京财经大学仙林校区北苑学舍15,商务住宅;住宅区;宿舍,北苑路,118.921484,32.115308,江苏省,南京市,栖霞区,
1009,鸿运嘉园(学海路),商务住宅;住宅区;住宅小区,学海路28号(金鹰天地向北1000米),118.923808,32.121339,江苏省,南京市,栖霞区,
1010,南京财经大学仙林校区北苑学舍9,商务住宅;住宅区;宿舍,北苑路与文澜路交叉口东南100米,118.922981,32.116073,江苏省,南京市,栖霞区,
1011,南京财经大学仙林校区北苑学舍16,商务住宅;住宅区;宿舍,文澜路东100米,118.920702,32.114767,江苏省,南京市,栖霞区,
1012,南京财经大学仙林校区北苑学舍10,商务住宅;住宅区;宿舍,北苑路,118.921949,32.115246,江苏省,南京市,栖霞区,
1013,南京财经大学仙林校区北苑学舍13,商务住宅;住宅区;宿舍,文澜路东100米,118.921657,32.11509,江苏省,南京市,栖霞区,
1014,南京财经大学仙林校区北苑学舍14,商务住宅;住宅区;宿舍,文澜路东100米,118.920856,32.114596,江苏省,南京市,栖霞区,
1015,南京财经大学仙林校区北苑学舍07,商务住宅;住宅区;宿舍,北苑路与文澜路交叉口东南150米,118.923299,32.115734,江苏省,南京市,栖霞区,
1016,南京财经大学仙林校区北苑学舍08,商务住宅;住宅区;宿舍,文澜路东150米,118.922441,32.114953,江苏省,南京市,栖霞区,
1017,南京师范大学仙林校区北苑37栋学生公寓,商务住宅;住宅区;宿舍,北区一号路与北区三号路交叉口东南50米,118.914846,32.115328,江苏省,南京市,栖霞区,
1018,南京财经大学仙林校区-北苑学舍06,商务住宅;住宅区;宿舍,北苑路,118.922798,32.115006,江苏省,南京市,栖霞区,
1019,南京财经大学仙林校区北苑学舍05,商务住宅;住宅区;宿舍,北苑路,118.923478,32.115475,江苏省,南京市,栖霞区,
1020,南京师范大学仙林校区北苑36栋学生公寓,商务住宅;住宅区;宿舍,北区一号路与北区三号路交叉口西南50米,118.914429,32.115333,江苏省,南京市,栖霞区,
1021,南京财经大学仙林校区北苑学舍04,商务住宅;住宅区;宿舍,北苑路,118.923721,32.115253,江苏省,南京市,栖霞区,
1022,中天·铭廷,商务住宅;住宅区;住宅小区,学海路和文成路交汇处,118.923069,32.123723,江苏省,南京市,栖霞区,
1023,南京师范大学仙林校区北苑34栋学生公寓,商务住宅;住宅区;宿舍,北区一号路与北区二号路交叉口东南100米,118.913978,32.114609,江苏省,南京市,栖霞区,
1024,南京我爱我家住宅公寓鸿雁名居店,商务住宅;商务住宅相关;商务住宅相关,学海路28号鸿雁名居22栋,118.922605,32.120451,江苏省,南京市,栖霞区,
1025,高科荣域,商务住宅;住宅区;住宅小区,仙林大学城文宗路8号,118.929428,32.121811,江苏省,南京市,栖霞区,
1026,南京邮电大学荷苑,商务住宅;住宅区;宿舍,仙境路,118.932032,32.118663,江苏省,南京市,栖霞区,
1027,南京邮电大学教师公寓3幢,商务住宅;住宅区;宿舍,文澜路与鸿雁路交叉口西南200米,118.926034,32.118084,江苏省,南京市,栖霞区,
1028,南京邮电大学教师公寓8幢,商务住宅;住宅区;宿舍,文澜路南150米,118.926043,32.117204,江苏省,南京市,栖霞区,
1029,南京邮电大学教师公寓11幢,商务住宅;住宅区;宿舍,学海路东150米,118.926168,32.116903,江苏省,南京市,栖霞区,
1030,南京邮电大学学生公寓43幢,商务住宅;住宅区;宿舍,仙境路西200米,118.933007,32.119002,江苏省,南京市,栖霞区,
1031,南京邮电大学学生公寓41幢,商务住宅;住宅区;宿舍,仙境路与践行路交叉口西200米,118.933114,32.118839,江苏省,南京市,栖霞区,
1032,南京邮电大学学生公寓45幢,商务住宅;住宅区;宿舍,仙境路与践行路交叉口西150米,118.933279,32.119455,江苏省,南京市,栖霞区,
1033,南京邮电大学教师公寓7幢(文澜路),商务住宅;住宅区;宿舍,学海路与文澜路交叉口东南200米,118.925397,32.116892,江苏省,南京市,栖霞区,
1034,南京邮电大学桂苑,商务住宅;住宅区;宿舍,仙境路与践行路交叉口西150米,118.933462,32.119097,江苏省,南京市,栖霞区,
1035,南京邮电大学国际生公寓10幢,商务住宅;住宅区;宿舍,学海路与文澜路交叉口东南200米,118.925541,32.116631,江苏省,南京市,栖霞区,
1036,南京邮电大学学生公寓44幢,商务住宅;住宅区;宿舍,仙境路与践行路交叉口西100米,118.933669,32.119379,江苏省,南京市,栖霞区,
1037,南京邮电大学学生公寓40幢,商务住宅;住宅区;宿舍,仙境路与践行路交叉口西南150米,118.93373,32.118758,江苏省,南京市,栖霞区,
1038,南京邮电大学学生公寓37幢,商务住宅;住宅区;宿舍,仙境路,118.9336,32.118081,江苏省,南京市,栖霞区,
1039,南京邮电大学学生公寓42幢,商务住宅;住宅区;宿舍,仙境路与践行路交叉口西100米,118.933814,32.119147,江苏省,南京市,栖霞区,
1040,南京邮电大学学生公寓39幢,商务住宅;住宅区;宿舍,仙境路与践行路交叉口西南150米,118.93386,32.118506,江苏省,南京市,栖霞区,
1041,南京邮电大学学生公寓35幢,商务住宅;住宅区;宿舍,仙境路,118.933753,32.117834,江苏省,南京市,栖霞区,
1042,南京邮电大学学生公寓27幢,商务住宅;住宅区;宿舍,仙境路,118.933302,32.116754,江苏省,南京市,栖霞区,
1043,学士风华园小区,商务住宅;住宅区;住宅小区,仙境路29号,118.929298,32.123919,江苏省,南京市,栖霞区,
1044,诚品承小区,商务住宅;住宅区;住宅小区,仙境路29号,118.929298,32.123919,江苏省,南京市,栖霞区,
1045,文澜社区,商务住宅;住宅区;住宅小区,仙境路29号,118.929298,32.123919,江苏省,南京市,栖霞区,
1046,南京邮电大学桃苑,商务住宅;住宅区;宿舍,仙境路,118.933531,32.11645,江苏省,南京市,栖霞区,
1047,南京邮电大学学生公寓26幢,商务住宅;住宅区;宿舍,仙境路,118.933919,32.116771,江苏省,南京市,栖霞区,
1048,南京邮电大学学生公寓22幢,商务住宅;住宅区;宿舍,仙境路,118.933721,32.116141,江苏省,南京市,栖霞区,
1049,南京财经大学仙林校区-北苑学舍02,商务住宅;住宅区;宿舍,北苑路与文澜路交叉口东南200米南京财经大学仙林校区-北苑学舍03附近,118.924418,32.115526,江苏省,南京市,栖霞区,
1050,南京财经大学仙林校区-北苑学舍01,商务住宅;住宅区;宿舍,北苑路,118.924555,32.115384,江苏省,南京市,栖霞区,
1051,南京财经大学仙林校区-北苑学舍03,商务住宅;住宅区;宿舍,北苑路与文澜路交叉口东南200米,118.924089,32.115747,江苏省,南京市,栖霞区,
1052,南邮广场学生公寓,商务住宅;商务住宅相关;商务住宅相关,仙境路高科荣域,118.928236,32.121355,江苏省,南京市,栖霞区,
1053,南京邮电大学青教公寓,商务住宅;商务住宅相关;商务住宅相关,邮电大学仙林校区北门,118.926852,32.118287,江苏省,南京市,栖霞区,
1054,凤凰山庄(预订点),商务住宅;商务住宅相关;商务住宅相关,仙境路29号(近邮电大学北门),118.93028,32.123739,江苏省,南京市,栖霞区,
1055,学仕风华苑(西门),商务住宅;商务住宅相关;商务住宅相关,鸿雁路,118.930037,32.123972,江苏省,南京市,栖霞区,
1056,南京邮电大学杏苑,商务住宅;商务住宅相关;商务住宅相关,仙境路,118.932034,32.118654,江苏省,南京市,栖霞区,
1057,南京鸿雁名居怡心园公寓,商务住宅;商务住宅相关;商务住宅相关,鸿雁名居18栋,118.92558,32.121598,江苏省,南京市,栖霞区,
1058,栖霞区亚东新城,商务住宅;商务住宅相关;商务住宅相关,文苑路9号,118.927505,32.119007,江苏省,南京市,栖霞区,
1059,南京工业职业技术学院学生公寓9号楼,商务住宅;住宅区;宿舍,仙境路附近,118.934914,32.120615,江苏省,南京市,栖霞区,
1060,南京工业职业技术学院学生公寓7号楼,商务住宅;住宅区;宿舍,践行路附近,118.935434,32.119998,江苏省,南京市,栖霞区,
1061,南京邮电大学李苑,商务住宅;住宅区;宿舍,仙境路西100米,118.9347,32.117027,江苏省,南京市,栖霞区,
1062,星叶羊山湖花园,商务住宅;住宅区;住宅小区,仙境路与羊山北路交汇处向北330米路东,118.93771,32.11666,江苏省,南京市,栖霞区,
1063,南京邮电大学柳苑,商务住宅;住宅区;宿舍|商务住宅;住宅区;住宅小区,仙境路,118.934134,32.11806,江苏省,南京市,栖霞区,
1064,南京邮电大学学生公寓33幢,商务住宅;住宅区;宿舍,仙境路西150米,118.934524,32.117366,江苏省,南京市,栖霞区,
1065,南京邮电大学学生公寓24幢,商务住宅;住宅区;宿舍,仙境路,118.934049,32.116592,江苏省,南京市,栖霞区,
1066,南京邮电大学学生公寓34幢,商务住宅;住宅区;宿舍,仙境路西100米,118.934443,32.117699,江苏省,南京市,栖霞区,
1067,南京邮电大学学生公寓36幢,商务住宅;住宅区;宿舍,仙境路与践行路交叉口南150米,118.934494,32.118164,江苏省,南京市,栖霞区,
1068,南京邮电大学学生公寓38幢,商务住宅;住宅区;宿舍,仙境路与践行路交叉口南150米,118.934303,32.118426,江苏省,南京市,栖霞区,
1069,南京邮电大学学生公寓28幢,商务住宅;住宅区;宿舍,仙境路西100米,118.934883,32.116684,江苏省,南京市,栖霞区,
1070,南京邮电大学学生公寓30幢,商务住宅;住宅区;宿舍,仙境路西100米,118.934975,32.117088,江苏省,南京市,栖霞区,
1071,南京邮电大学学生公寓29幢,商务住宅;住宅区;宿舍,仙境路西150米,118.934516,32.116829,江苏省,南京市,栖霞区,
1072,南京邮电大学学生公寓32幢,商务住宅;住宅区;宿舍,仙境路西100米,118.934875,32.117348,江苏省,南京市,栖霞区,
1073,南京邮电大学学生公寓31幢,商务住宅;住宅区;宿舍,仙境路西150米,118.934401,32.117031,江苏省,南京市,栖霞区,
1074,南京工业职业技术学院-2号教师公寓,商务住宅;住宅区;宿舍,任之路与践行路交叉口南200米,118.936817,32.118762,江苏省,南京市,栖霞区,
1075,南京大学仙林校区学生公寓05幢,商务住宅;住宅区;宿舍,九乡河东路,118.953875,32.114849,江苏省,南京市,栖霞区,
1076,南京大学仙林校区学生公寓24幢,商务住宅;住宅区;宿舍,,118.953322,32.122785,江苏省,南京市,栖霞区,
1077,南京大学仙林校区学生公寓23幢,商务住宅;住宅区;宿舍,,118.953475,32.123767,江苏省,南京市,栖霞区,
1078,南京大学仙林校区学生公寓16幢,商务住宅;住宅区;宿舍,九乡河东路东100米,118.951341,32.12251,江苏省,南京市,栖霞区,
1079,南京大学仙林校区学生公寓17幢,商务住宅;住宅区;宿舍,九乡河东路东100米,118.951388,32.123387,江苏省,南京市,栖霞区,
1080,南京大学仙林校区学生公寓22幢,商务住宅;住宅区;宿舍,九乡河东路,118.952355,32.123892,江苏省,南京市,栖霞区,
1081,南京大学仙林校区学生公寓05幢B区,商务住宅;住宅区;宿舍,仙林大道163号南京大学仙林校区,118.953767,32.115049,江苏省,南京市,栖霞区,
1082,南京大学仙林校区学生公寓,商务住宅;住宅区;宿舍,仙林大道163号南京大学仙林校区,118.956635,32.115568,江苏省,南京市,栖霞区,
1083,南京大学仙林校区学生公寓04幢,商务住宅;住宅区;宿舍,九乡河东路,118.954712,32.114658,江苏省,南京市,栖霞区,
1084,南京大学仙林校区学生公寓11幢,商务住宅;住宅区;宿舍,仙林大道163号南京大学仙林校区内,118.955948,32.116973,江苏省,南京市,栖霞区,
1085,南京大学仙林校区学生公寓09幢,商务住宅;住宅区;宿舍,仙林大道163号南京大学仙林校区,118.955929,32.115765,江苏省,南京市,栖霞区,
1086,南京大学仙林校区学生公寓10幢,商务住宅;住宅区;宿舍,远东大道,118.95638,32.116192,江苏省,南京市,栖霞区,
1087,南京大学仙林校区学生公寓08幢,商务住宅;住宅区;宿舍,远东大道,118.957133,32.115569,江苏省,南京市,栖霞区,
1088,南京大学仙林校区学生公寓07幢,商务住宅;住宅区;宿舍,仙林大道163号南京大学仙林校区,118.956278,32.114692,江苏省,南京市,栖霞区,
1089,南京大学仙林校区学生公寓06幢,商务住宅;住宅区;宿舍,仙林大道163号南京大学仙林校区,118.957713,32.115073,江苏省,南京市,栖霞区,
1090,南京大学仙林校区学生公寓12幢,商务住宅;住宅区;宿舍,仙林大道163号,118.96183,32.11454,江苏省,南京市,栖霞区,
1091,南京大学仙林校区学生公寓15幢,商务住宅;住宅区;宿舍,仙林大道163号,118.963335,32.115508,江苏省,南京市,栖霞区,
1092,南京大学仙林校区学生公寓14幢,商务住宅;住宅区;宿舍,仙林大道163号,118.962539,32.115707,江苏省,南京市,栖霞区,
1093,南京大学仙林校区学生公寓13幢,商务住宅;住宅区;宿舍,仙林大道163号,118.961567,32.115637,江苏省,南京市,栖霞区,
1094,南京大学仙林校区学生公寓04幢B区,商务住宅;住宅区;宿舍,仙林大道163号南京大学仙林校区,118.954195,32.115254,江苏省,南京市,栖霞区,
1095,南京大学仙林校区学生公寓05幢A区,商务住宅;住宅区;宿舍,仙林大道163号南京大学仙林校区,118.954025,32.114508,江苏省,南京市,栖霞区,
1096,南京大学仙林校区学生公寓04幢A区,商务住宅;住宅区;宿舍,仙林大道163号南京大学仙林校区,118.95448,32.114674,江苏省,南京市,栖霞区,
1097,江苏省体育局训练中心运动员公寓,商务住宅;住宅区;宿舍,经天路附近,118.973437,32.118646,江苏省,南京市,栖霞区,
1098,南京体育学院仙林校区大学生公寓B,商务住宅;住宅区;宿舍,元化路东150米,118.965471,32.117424,江苏省,南京市,栖霞区,
1099,南京体育学院仙林校区大学生公寓C,商务住宅;住宅区;宿舍,元化路东150米,118.965478,32.117839,江苏省,南京市,栖霞区,
1100,南京体育学院仙林校区大学生公寓A,商务住宅;住宅区;宿舍,元化路东150米,118.965503,32.117165,江苏省,南京市,栖霞区,
1101,高科荣境,商务住宅;住宅区;别墅,守敬路313(仙林大道与经天路交汇处2号线经天路站),118.98095,32.12225,江苏省,南京市,栖霞区,
1102,高科荣境·桂山堂,商务住宅;住宅区;住宅小区,经天路,118.975376,32.123437,江苏省,南京市,栖霞区,
1103,高科荣境1期,商务住宅;住宅区;住宅小区,守敬路313,118.981078,32.122062,江苏省,南京市,栖霞区,
1104,高科荣境2期,商务住宅;住宅区;别墅|商务住宅;住宅区;住宅小区,经天路,118.977084,32.121331,江苏省,南京市,栖霞区,
1105,高科荣境(南门),商务住宅;商务住宅相关;商务住宅相关,仙林大道,118.978126,32.117876,江苏省,南京市,栖霞区,
1106,新运动鞋公寓,商务住宅;商务住宅相关;商务住宅相关,仙林大道169号,118.974163,32.118873,江苏省,南京市,栖霞区,
1107,南京万达茂·御湖仕家,商务住宅;住宅区;住宅小区,仙林宝华镇仙林大道与守敬路交汇处,118.987807,32.121771,江苏省,南京市,栖霞区,
1108,南京万达茂,商务住宅;住宅区;住宅小区,仙林大道与守敬路交汇处,118.985501,32.121057,江苏省,南京市,栖霞区,
1109,仙林国际花园,商务住宅;住宅区;住宅区,仙林东路6号(仙林大道与七乡河交),119.01096,32.121991,江苏省,南京市,栖霞区,
1110,仙林国际花园2期,商务住宅;住宅区;住宅小区,仙林大道2号,119.010728,32.121622,江苏省,南京市,栖霞区,
1111,融创桃花源,商务住宅;商务住宅相关;商务住宅相关,佛珍七路9号,118.646004,32.109397,江苏省,南京市,浦口区,
1112,商城小区(浦珠中路),商务住宅;住宅区;住宅小区,北圩商城内,118.682425,32.107981,江苏省,南京市,浦口区,
1113,珍珠花苑(花园路),商务住宅;住宅区;住宅小区,临泉村(公交车站),118.678297,32.107392,江苏省,南京市,浦口区,
1114,盛泉新城,商务住宅;住宅区;住宅小区,顶山街道临泉村花园88号,118.680206,32.109956,江苏省,南京市,浦口区,
1115,世茂荣里,商务住宅;住宅区;住宅小区,浦镇大街与浦珠中路交汇处北,118.679442,32.104814,江苏省,南京市,浦口区,
1116,南京茂荣里1期,商务住宅;住宅区;住宅小区,浦珠中路270号附近,118.681673,32.106437,江苏省,南京市,浦口区,
1117,南苑社区,商务住宅;住宅区;住宅小区,G312(浦珠中路),118.692553,32.11182,江苏省,南京市,浦口区,
1118,浦厂南苑,商务住宅;住宅区;住宅小区,浦珠中路208号,118.69188,32.113544,江苏省,南京市,浦口区,
1119,正源尚峰尚水,商务住宅;住宅区;别墅,浦珠中路219号附近,118.688916,32.108853,江苏省,南京市,浦口区,
1120,恒辉假日广场,商务住宅;住宅区;住宅小区,珍珠南路1号(明发新城中心对面),118.688746,32.105661,江苏省,南京市,浦口区,
1121,中车南京浦镇车辆有限公司单身楼(3),商务住宅;住宅区;宿舍,浦江线附近,118.692434,32.112943,江苏省,南京市,浦口区,
1122,东浦厂小区,商务住宅;住宅区;住宅小区,珍珠南路2号,118.686506,32.106769,江苏省,南京市,浦口区,
1123,明发·城市广场,商务住宅;住宅区;住宅小区,珍珠南路2号,118.686113,32.105064,江苏省,南京市,浦口区,
1124,南京金阳光青年公寓服装城店,商务住宅;商务住宅相关;商务住宅相关,珍珠南路明发城市广场33栋(浦口服装城对面),118.686921,32.104753,江苏省,南京市,浦口区,
1125,浦厂南苑(南门),商务住宅;商务住宅相关;商务住宅相关,浦珠北路浦厂医院分院附近,118.693115,32.111225,江苏省,南京市,浦口区,
1126,浦厂南苑(北门),商务住宅;商务住宅相关;商务住宅相关,浦江线附近,118.691417,32.113989,江苏省,南京市,浦口区,
1127,丽都雅苑,商务住宅;住宅区;住宅小区,浦珠中路202号(公交车站),118.694503,32.112646,江苏省,南京市,浦口区,
1128,浦欣家园,商务住宅;住宅区;住宅小区,泰山街道新马路175号,118.702571,32.106827,江苏省,南京市,浦口区,
1129,丽都鸿图阁,商务住宅;住宅区;住宅小区,扑浦珠北路120号,118.701292,32.11379,江苏省,南京市,浦口区,
1130,万江·共和新城,商务住宅;住宅区;住宅小区,浦珠北路139号,118.702463,32.11013,江苏省,南京市,浦口区,
1131,万江·共和新城人和苑,商务住宅;住宅区;住宅小区,万江共和新城人和苑23幢,118.703195,32.111587,江苏省,南京市,浦口区,
1132,红公馆,商务住宅;住宅区;住宅小区,近郊浦珠路139号,118.702104,32.109967,江苏省,南京市,浦口区,
1133,珍珠雅苑,商务住宅;住宅区;住宅小区,,118.694578,32.10624,江苏省,南京市,浦口区,
1134,澳林购物广场,商务住宅;楼宇;商务写字楼,浦珠北路126号,118.69916,32.11221,江苏省,南京市,浦口区,
1135,恒辉翡翠花园,商务住宅;住宅区;住宅小区,浦珠北路110号(浦珠北路北侧),118.703201,32.113869,江苏省,南京市,浦口区,
1136,六号公馆,商务住宅;楼宇;商住两用楼宇,泰山街道浦珠北路126号澳林广场,118.698418,32.112718,江苏省,南京市,浦口区,
1137,丽都嘉园,商务住宅;住宅区;住宅区,浦珠路126号(公交车站),118.697904,32.112666,江苏省,南京市,浦口区,
1138,丽都雅苑(南门),商务住宅;商务住宅相关;商务住宅相关,浦珠中路202号,118.69395,32.111206,江苏省,南京市,浦口区,
1139,南京丽都嘉园B区,商务住宅;住宅区;住宅区,新马路与点将台路交叉口东北50米,118.697903,32.112663,江苏省,南京市,浦口区,
